Tool,Length
bifrost,587
bifrost,61
bifrost,574
bifrost,61
bifrost,348
bifrost,61
bifrost,638
bifrost,34
bifrost,43
bifrost,2663
bifrost,61
bifrost,846
bifrost,61
bifrost,1067
bifrost,61
bifrost,573
bifrost,61
bifrost,2058
bifrost,59
bifrost,32
bifrost,59
bifrost,773
bifrost,61
bifrost,611
bifrost,61
bifrost,2595
bifrost,35
bifrost,756
bifrost,61
bifrost,398
bifrost,37
bifrost,54
bifrost,37
bifrost,764
bifrost,61
bifrost,2181
bifrost,61
bifrost,990
bifrost,61
bifrost,771
bifrost,61
bifrost,349
bifrost,2262
bifrost,61
bifrost,1001
bifrost,45
bifrost,70
bifrost,64
bifrost,2343
bifrost,61
bifrost,117
bifrost,61
bifrost,229
bifrost,61
bifrost,356
bifrost,61
bifrost,236
bifrost,61
bifrost,1713
bifrost,61
bifrost,867
bifrost,61
bifrost,258
bifrost,61
bifrost,135
bifrost,61
bifrost,3726
bifrost,1887
bifrost,32
bifrost,61
bifrost,322
bifrost,61
bifrost,923
bifrost,61
bifrost,534
bifrost,51
bifrost,40
bifrost,51
bifrost,436
bifrost,61
bifrost,230
bifrost,61
bifrost,760
bifrost,61
bifrost,475
bifrost,33
bifrost,45
bifrost,36
bifrost,37
bifrost,41
bifrost,37
bifrost,50
bifrost,32
bifrost,46
bifrost,61
bifrost,707
bifrost,32
bifrost,32
bifrost,210
bifrost,591
bifrost,61
bifrost,708
bifrost,238
bifrost,61
bifrost,1574
bifrost,61
bifrost,608
bifrost,61
bifrost,1895
bifrost,61
bifrost,244
bifrost,61
bifrost,1087
bifrost,61
bifrost,35
bifrost,398
bifrost,63
bifrost,72
bifrost,61
bifrost,484
bifrost,168
bifrost,59
bifrost,255
bifrost,51
bifrost,40
bifrost,334
bifrost,61
bifrost,468
bifrost,61
bifrost,479
bifrost,61
bifrost,173
bifrost,52
bifrost,187
bifrost,340
bifrost,62
bifrost,651
bifrost,61
bifrost,358
bifrost,61
bifrost,107
bifrost,61
bifrost,1676
bifrost,665
bifrost,179
bifrost,61
bifrost,431
bifrost,61
bifrost,42
bifrost,282
bifrost,1150
bifrost,61
bifrost,1224
bifrost,44
bifrost,36
bifrost,41
bifrost,61
bifrost,33
bifrost,33
bifrost,32
bifrost,32
bifrost,61
bifrost,74
bifrost,1514
bifrost,61
bifrost,99
bifrost,61
bifrost,245
bifrost,1294
bifrost,33
bifrost,638
bifrost,79
bifrost,87
bifrost,80
bifrost,55
bifrost,56
bifrost,32
bifrost,61
bifrost,61
bifrost,55
bifrost,32
bifrost,33
bifrost,32
bifrost,32
bifrost,32
bifrost,49
bifrost,35
bifrost,32
bifrost,61
bifrost,49
bifrost,33
bifrost,43
bifrost,32
bifrost,61
bifrost,36
bifrost,32
bifrost,54
bifrost,33
bifrost,57
bifrost,34
bifrost,43
bifrost,91
bifrost,40
bifrost,61
bifrost,59
bifrost,91
bifrost,48
bifrost,57
bifrost,40
bifrost,61
bifrost,61
bifrost,61
bifrost,46
bifrost,39
bifrost,61
bifrost,60
bifrost,61
bifrost,94
bifrost,71
bifrost,44
bifrost,47
bifrost,66
bifrost,61
bifrost,321
bifrost,47
bifrost,61
bifrost,41
bifrost,41
bifrost,237
bifrost,80
bifrost,64
bifrost,82
bifrost,56
bifrost,36
bifrost,44
bifrost,61
bifrost,45
bifrost,57
bifrost,61
bifrost,39
bifrost,86
bifrost,37
bifrost,32
bifrost,76
bifrost,39
bifrost,61
bifrost,58
bifrost,75
bifrost,33
bifrost,174
bifrost,38
bifrost,301
bifrost,61
bifrost,1132
bifrost,61
bifrost,78
bifrost,61
bifrost,349
bifrost,63
bifrost,170
bifrost,34
bifrost,61
bifrost,78
bifrost,68
bifrost,50
bifrost,53
bifrost,61
bifrost,64
bifrost,32
bifrost,61
bifrost,34
bifrost,43
bifrost,39
bifrost,61
bifrost,41
bifrost,61
bifrost,87
bifrost,69
bifrost,35
bifrost,130
bifrost,50
bifrost,45
bifrost,43
bifrost,84
bifrost,61
bifrost,61
bifrost,63
bifrost,37
bifrost,181
bifrost,54
bifrost,61
bifrost,112
bifrost,39
bifrost,35
bifrost,62
bifrost,33
bifrost,61
bifrost,53
bifrost,61
bifrost,33
bifrost,41
bifrost,50
bifrost,39
bifrost,61
bifrost,45
bifrost,54
bifrost,99
bifrost,42
bifrost,61
bifrost,56
bifrost,84
bifrost,85
bifrost,42
bifrost,54
bifrost,41
bifrost,33
bifrost,58
bifrost,61
bifrost,113
bifrost,61
bifrost,48
bifrost,61
bifrost,61
bifrost,50
bifrost,61
bifrost,263
bifrost,54
bifrost,36
bifrost,54
bifrost,36
bifrost,47
bifrost,159
bifrost,61
bifrost,33
bifrost,53
bifrost,156
bifrost,38
bifrost,61
bifrost,39
bifrost,37
bifrost,32
bifrost,52
bifrost,47
bifrost,84
bifrost,45
bifrost,51
bifrost,49
bifrost,74
bifrost,127
bifrost,56
bifrost,106
bifrost,36
bifrost,41
bifrost,49
bifrost,54
bifrost,189
bifrost,61
bifrost,77
bifrost,60
bifrost,119
bifrost,61
bifrost,34
bifrost,37
bifrost,64
bifrost,38
bifrost,48
bifrost,61
bifrost,113
bifrost,125
bifrost,82
bifrost,137
bifrost,61
bifrost,45
bifrost,61
bifrost,67
bifrost,61
bifrost,59
bifrost,61
bifrost,59
bifrost,57
bifrost,61
bifrost,53
bifrost,67
bifrost,101
bifrost,61
bifrost,68
bifrost,53
bifrost,63
bifrost,61
bifrost,73
bifrost,36
bifrost,61
bifrost,42
bifrost,34
bifrost,71
bifrost,134
bifrost,60
bifrost,58
bifrost,32
bifrost,59
bifrost,51
bifrost,68
bifrost,80
bifrost,33
bifrost,61
bifrost,76
bifrost,38
bifrost,34
bifrost,98
bifrost,61
bifrost,38
bifrost,88
bifrost,32
bifrost,65
bifrost,43
bifrost,70
bifrost,39
bifrost,48
bifrost,41
bifrost,61
bifrost,80
bifrost,68
bifrost,128
bifrost,49
bifrost,85
bifrost,38
bifrost,47
bifrost,36
bifrost,38
bifrost,39
bifrost,43
bifrost,51
bifrost,40
bifrost,38
bifrost,61
bifrost,50
bifrost,54
bifrost,61
bifrost,38
bifrost,61
bifrost,53
bifrost,103
bifrost,63
bifrost,121
bifrost,72
bifrost,55
bifrost,37
bifrost,61
bifrost,41
bifrost,61
bifrost,59
bifrost,61
bifrost,38
bifrost,61
bifrost,41
bifrost,61
bifrost,61
bifrost,59
bifrost,38
bifrost,61
bifrost,65
bifrost,73
bifrost,53
bifrost,41
bifrost,61
bifrost,322
bifrost,41
bifrost,64
bifrost,39
bifrost,38
bifrost,90
bifrost,48
bifrost,43
bifrost,50
bifrost,82
bifrost,33
bifrost,61
bifrost,33
bifrost,58
bifrost,39
bifrost,61
bifrost,35
bifrost,40
bifrost,54
bifrost,44
bifrost,43
bifrost,61
bifrost,46
bifrost,79
bifrost,209
bifrost,36
bifrost,61
bifrost,86
bifrost,61
bifrost,33
bifrost,37
bifrost,45
bifrost,61
bifrost,90
bifrost,87
bifrost,33
bifrost,40
bifrost,35
bifrost,35
bifrost,61
bifrost,57
bifrost,39
bifrost,88
bifrost,113
bifrost,66
bifrost,139
bifrost,32
bifrost,131
bifrost,61
bifrost,61
bifrost,73
bifrost,38
bifrost,33
bifrost,61
bifrost,38
bifrost,53
bifrost,32
bifrost,126
bifrost,70
bifrost,45
bifrost,53
bifrost,52
bifrost,44
bifrost,42
bifrost,85
bifrost,38
bifrost,112
bifrost,61
bifrost,50
bifrost,61
bifrost,47
bifrost,55
bifrost,34
bifrost,32
bifrost,53
bifrost,64
bifrost,63
bifrost,36
bifrost,38
bifrost,82
bifrost,53
bifrost,64
bifrost,74
bifrost,64
bifrost,291
bifrost,61
bifrost,992
bifrost,61
bifrost,181
bifrost,61
bifrost,134
bifrost,61
bifrost,978
bifrost,61
bifrost,415
bifrost,57
bifrost,248
bifrost,52
bifrost,39
bifrost,52
bifrost,599
bifrost,61
bifrost,1256
bifrost,59
bifrost,115
bifrost,61
bifrost,1423
bifrost,61
bifrost,86
bifrost,49
bifrost,36
bifrost,55
bifrost,54
bifrost,61
bifrost,32
bifrost,46
bifrost,32
bifrost,34
bifrost,37
bifrost,32
bifrost,61
bifrost,61
bifrost,61
bifrost,56
bifrost,32
bifrost,61
bifrost,61
bifrost,61
bifrost,51
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,52
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,47
bifrost,58
bifrost,38
bifrost,61
bifrost,61
bifrost,46
bifrost,36
bifrost,32
bifrost,61
bifrost,42
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,42
bifrost,61
bifrost,39
bifrost,36
bifrost,41
bifrost,61
bifrost,33
bifrost,73
bifrost,102
bifrost,61
bifrost,244
bifrost,76
bifrost,65
bifrost,101
bifrost,42
bifrost,61
bifrost,90
bifrost,74
bifrost,61
bifrost,88
bifrost,469
bifrost,61
bifrost,61
bifrost,114
bifrost,61
bifrost,78
bifrost,34
bifrost,32
bifrost,34
bifrost,34
bifrost,371
bifrost,61
bifrost,312
bifrost,61
bifrost,170
bifrost,55
bifrost,52
bifrost,61
bifrost,42
bifrost,54
bifrost,147
bifrost,61
bifrost,67
bifrost,76
bifrost,101
bifrost,61
bifrost,40
bifrost,61
bifrost,55
bifrost,37
bifrost,90
bifrost,46
bifrost,61
bifrost,47
bifrost,71
bifrost,50
bifrost,41
bifrost,61
bifrost,61
bifrost,32
bifrost,40
bifrost,61
bifrost,61
bifrost,52
bifrost,57
bifrost,61
bifrost,42
bifrost,34
bifrost,64
bifrost,44
bifrost,42
bifrost,70
bifrost,38
bifrost,32
bifrost,120
bifrost,38
bifrost,49
bifrost,103
bifrost,47
bifrost,216
bifrost,45
bifrost,51
bifrost,125
bifrost,180
bifrost,45
bifrost,38
bifrost,39
bifrost,64
bifrost,34
bifrost,61
bifrost,70
bifrost,116
bifrost,3991
bifrost,32
bifrost,285
bifrost,61
bifrost,61
bifrost,420
bifrost,232
bifrost,65
bifrost,61
bifrost,41
bifrost,97
bifrost,38
bifrost,69
bifrost,156
bifrost,113
bifrost,97
bifrost,70
bifrost,32
bifrost,99
bifrost,57
bifrost,158
bifrost,40
bifrost,39
bifrost,61
bifrost,256
bifrost,42
bifrost,63
bifrost,34
bifrost,73
bifrost,37
bifrost,110
bifrost,61
bifrost,80
bifrost,139
bifrost,87
bifrost,61
bifrost,90
bifrost,39
bifrost,155
bifrost,34
bifrost,57
bifrost,61
bifrost,61
bifrost,32
bifrost,88
bifrost,187
bifrost,235
bifrost,42
bifrost,100
bifrost,46
bifrost,54
bifrost,89
bifrost,70
bifrost,54
bifrost,61
bifrost,82
bifrost,115
bifrost,39
bifrost,95
bifrost,61
bifrost,67
bifrost,64
bifrost,61
bifrost,67
bifrost,32
bifrost,92
bifrost,71
bifrost,61
bifrost,85
bifrost,61
bifrost,53
bifrost,950
bifrost,39
bifrost,118
bifrost,55
bifrost,78
bifrost,36
bifrost,71
bifrost,60
bifrost,67
bifrost,32
bifrost,61
bifrost,35
bifrost,667
bifrost,92
bifrost,134
bifrost,56
bifrost,33
bifrost,61
bifrost,42
bifrost,61
bifrost,101
bifrost,52
bifrost,64
bifrost,61
bifrost,66
bifrost,61
bifrost,42
bifrost,40
bifrost,61
bifrost,40
bifrost,61
bifrost,38
bifrost,77
bifrost,61
bifrost,78
bifrost,68
bifrost,61
bifrost,79
bifrost,135
bifrost,60
bifrost,100
bifrost,52
bifrost,61
bifrost,49
bifrost,61
bifrost,61
bifrost,61
bifrost,45
bifrost,61
bifrost,115
bifrost,45
bifrost,106
bifrost,62
bifrost,289
bifrost,47
bifrost,74
bifrost,71
bifrost,34
bifrost,66
bifrost,38
bifrost,54
bifrost,34
bifrost,33
bifrost,61
bifrost,49
bifrost,33
bifrost,32
bifrost,110
bifrost,43
bifrost,48
bifrost,37
bifrost,61
bifrost,41
bifrost,64
bifrost,50
bifrost,166
bifrost,53
bifrost,40
bifrost,61
bifrost,61
bifrost,53
bifrost,33
bifrost,35
bifrost,61
bifrost,68
bifrost,61
bifrost,61
bifrost,32
bifrost,54
bifrost,37
bifrost,61
bifrost,36
bifrost,55
bifrost,37
bifrost,32
bifrost,61
bifrost,39
bifrost,61
bifrost,42
bifrost,61
bifrost,56
bifrost,36
bifrost,51
bifrost,61
bifrost,61
bifrost,51
bifrost,64
bifrost,44
bifrost,109
bifrost,67
bifrost,44
bifrost,61
bifrost,115
bifrost,113
bifrost,66
bifrost,42
bifrost,70
bifrost,39
bifrost,61
bifrost,152
bifrost,42
bifrost,61
bifrost,61
bifrost,94
bifrost,70
bifrost,145
bifrost,61
bifrost,61
bifrost,91
bifrost,61
bifrost,71
bifrost,51
bifrost,91
bifrost,62
bifrost,80
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,66
bifrost,91
bifrost,57
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,32
bifrost,44
bifrost,42
bifrost,58
bifrost,56
bifrost,32
bifrost,33
bifrost,61
bifrost,61
bifrost,57
bifrost,46
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,52
bifrost,61
bifrost,61
bifrost,44
bifrost,61
bifrost,41
bifrost,33
bifrost,282
bifrost,61
bifrost,150
bifrost,54
bifrost,77
bifrost,68
bifrost,62
bifrost,61
bifrost,70
bifrost,90
bifrost,1155
bifrost,61
bifrost,2332
bifrost,41
bifrost,570
bifrost,59
bifrost,61
bifrost,77
bifrost,35
bifrost,39
bifrost,32
bifrost,90
bifrost,278
bifrost,61
bifrost,361
bifrost,225
bifrost,148
bifrost,41
bifrost,61
bifrost,118
bifrost,356
bifrost,61
bifrost,498
bifrost,61
bifrost,1198
bifrost,61
bifrost,94
bifrost,34
bifrost,190
bifrost,61
bifrost,48
bifrost,61
bifrost,47
bifrost,87
bifrost,51
bifrost,59
bifrost,148
bifrost,34
bifrost,61
bifrost,50
bifrost,61
bifrost,44
bifrost,70
bifrost,41
bifrost,61
bifrost,53
bifrost,65
bifrost,91
bifrost,36
bifrost,49
bifrost,60
bifrost,36
bifrost,49
bifrost,36
bifrost,289
bifrost,61
bifrost,98
bifrost,61
bifrost,47
bifrost,36
bifrost,32
bifrost,53
bifrost,39
bifrost,55
bifrost,36
bifrost,34
bifrost,1141
bifrost,61
bifrost,899
bifrost,61
bifrost,611
bifrost,61
bifrost,885
bifrost,61
bifrost,570
bifrost,61
bifrost,625
bifrost,61
bifrost,479
bifrost,61
bifrost,2040
bifrost,44
bifrost,61
bifrost,61
bifrost,96
bifrost,61
bifrost,54
bifrost,54
bifrost,34
bifrost,61
bifrost,57
bifrost,146
bifrost,63
bifrost,40
bifrost,100
bifrost,61
bifrost,35
bifrost,62
bifrost,73
bifrost,63
bifrost,46
bifrost,36
bifrost,39
bifrost,37
bifrost,39
bifrost,35
bifrost,42
bifrost,46
bifrost,39
bifrost,50
bifrost,41
bifrost,50
bifrost,36
bifrost,51
bifrost,42
bifrost,33
bifrost,58
bifrost,48
bifrost,41
bifrost,53
bifrost,62
bifrost,33
bifrost,56
bifrost,37
bifrost,73
bifrost,55
bifrost,124
bifrost,54
bifrost,37
bifrost,55
bifrost,38
bifrost,53
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,54
bifrost,61
bifrost,59
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,37
bifrost,39
bifrost,52
bifrost,37
bifrost,35
bifrost,40
bifrost,56
bifrost,59
bifrost,36
bifrost,55
bifrost,72
bifrost,46
bifrost,61
bifrost,47
bifrost,56
bifrost,49
bifrost,70
bifrost,61
bifrost,70
bifrost,84
bifrost,47
bifrost,35
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,50
bifrost,61
bifrost,61
bifrost,32
bifrost,53
bifrost,55
bifrost,46
bifrost,55
bifrost,50
bifrost,37
bifrost,61
bifrost,61
bifrost,90
bifrost,48
bifrost,42
bifrost,33
bifrost,49
bifrost,36
bifrost,36
bifrost,34
bifrost,42
bifrost,52
bifrost,58
bifrost,58
bifrost,55
bifrost,32
bifrost,57
bifrost,54
bifrost,52
bifrost,33
bifrost,59
bifrost,61
bifrost,51
bifrost,61
bifrost,54
bifrost,34
bifrost,60
bifrost,36
bifrost,61
bifrost,38
bifrost,78
bifrost,47
bifrost,38
bifrost,40
bifrost,61
bifrost,42
bifrost,61
bifrost,57
bifrost,61
bifrost,61
bifrost,47
bifrost,61
bifrost,35
bifrost,61
bifrost,61
bifrost,43
bifrost,34
bifrost,54
bifrost,39
bifrost,38
bifrost,45
bifrost,61
bifrost,61
bifrost,40
bifrost,61
bifrost,62
bifrost,53
bifrost,36
bifrost,39
bifrost,61
bifrost,55
bifrost,41
bifrost,101
bifrost,118
bifrost,33
bifrost,32
bifrost,61
bifrost,52
bifrost,80
bifrost,43
bifrost,35
bifrost,61
bifrost,47
bifrost,111
bifrost,43
bifrost,61
bifrost,59
bifrost,61
bifrost,57
bifrost,32
bifrost,61
bifrost,42
bifrost,32
bifrost,33
bifrost,54
bifrost,56
bifrost,35
bifrost,56
bifrost,67
bifrost,64
bifrost,61
bifrost,81
bifrost,64
bifrost,42
bifrost,48
bifrost,75
bifrost,38
bifrost,53
bifrost,42
bifrost,48
bifrost,97
bifrost,34
bifrost,33
bifrost,61
bifrost,43
bifrost,46
bifrost,37
bifrost,46
bifrost,44
bifrost,59
bifrost,49
bifrost,34
bifrost,61
bifrost,46
bifrost,45
bifrost,33
bifrost,47
bifrost,38
bifrost,59
bifrost,61
bifrost,36
bifrost,74
bifrost,112
bifrost,61
bifrost,61
bifrost,98
bifrost,62
bifrost,67
bifrost,34
bifrost,37
bifrost,36
bifrost,52
bifrost,39
bifrost,38
bifrost,52
bifrost,39
bifrost,61
bifrost,75
bifrost,61
bifrost,39
bifrost,53
bifrost,61
bifrost,64
bifrost,108
bifrost,34
bifrost,76
bifrost,138
bifrost,61
bifrost,79
bifrost,61
bifrost,43
bifrost,61
bifrost,34
bifrost,54
bifrost,61
bifrost,41
bifrost,67
bifrost,61
bifrost,340
bifrost,55
bifrost,52
bifrost,45
bifrost,177
bifrost,34
bifrost,61
bifrost,32
bifrost,59
bifrost,48
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,42
bifrost,37
bifrost,40
bifrost,37
bifrost,61
bifrost,48
bifrost,61
bifrost,61
bifrost,61
bifrost,32
bifrost,39
bifrost,33
bifrost,40
bifrost,36
bifrost,47
bifrost,52
bifrost,88
bifrost,185
bifrost,65
bifrost,43
bifrost,45
bifrost,61
bifrost,40
bifrost,35
bifrost,103
bifrost,39
bifrost,35
bifrost,36
bifrost,61
bifrost,70
bifrost,92
bifrost,66
bifrost,38
bifrost,64
bifrost,304
bifrost,52
bifrost,39
bifrost,68
bifrost,61
bifrost,61
bifrost,111
bifrost,73
bifrost,61
bifrost,61
bifrost,63
bifrost,61
bifrost,169
bifrost,50
bifrost,61
bifrost,90
bifrost,61
bifrost,35
bifrost,245
bifrost,130
bifrost,79
bifrost,63
bifrost,61
bifrost,61
bifrost,61
bifrost,64
bifrost,41
bifrost,38
bifrost,42
bifrost,32
bifrost,59
bifrost,54
bifrost,37
bifrost,37
bifrost,54
bifrost,79
bifrost,39
bifrost,49
bifrost,41
bifrost,49
bifrost,48
bifrost,62
bifrost,49
bifrost,193
bifrost,375
bifrost,42
bifrost,61
bifrost,58
bifrost,61
bifrost,33
bifrost,61
bifrost,59
bifrost,44
bifrost,61
bifrost,61
bifrost,33
bifrost,35
bifrost,33
bifrost,35
bifrost,53
bifrost,32
bifrost,32
bifrost,33
bifrost,32
bifrost,33
bifrost,33
bifrost,35
bifrost,35
bifrost,57
bifrost,33
bifrost,32
bifrost,34
bifrost,33
bifrost,35
bifrost,38
bifrost,33
bifrost,33
bifrost,33
bifrost,34
bifrost,33
bifrost,32
bifrost,33
bifrost,33
bifrost,34
bifrost,35
bifrost,32
bifrost,44
bifrost,44
bifrost,32
bifrost,34
bifrost,33
bifrost,34
bifrost,61
bifrost,51
bifrost,43
bifrost,32
bifrost,552
bifrost,211
bifrost,136
bifrost,60
bifrost,197
bifrost,61
bifrost,34
bifrost,40
bifrost,74
bifrost,311
bifrost,176
bifrost,72
bifrost,61
bifrost,61
bifrost,61
bifrost,90
bifrost,1296
bifrost,61
bifrost,62
bifrost,32
bifrost,34
bifrost,32
bifrost,52
bifrost,32
bifrost,35
bifrost,32
bifrost,32
bifrost,44
bifrost,32
bifrost,49
bifrost,48
bifrost,67
bifrost,33
bifrost,33
bifrost,32
bifrost,54
bifrost,33
bifrost,32
bifrost,49
bifrost,32
bifrost,33
bifrost,32
bifrost,35
bifrost,32
bifrost,32
bifrost,34
bifrost,49
bifrost,32
bifrost,35
bifrost,56
bifrost,33
bifrost,33
bifrost,33
bifrost,33
bifrost,32
bifrost,32
bifrost,32
bifrost,33
bifrost,61
bifrost,54
bifrost,34
bifrost,41
bifrost,32
bifrost,32
bifrost,33
bifrost,35
bifrost,32
bifrost,33
bifrost,32
bifrost,34
bifrost,32
bifrost,32
bifrost,33
bifrost,32
bifrost,39
bifrost,36
bifrost,49
bifrost,32
bifrost,32
bifrost,36
bifrost,34
bifrost,35
bifrost,32
bifrost,61
bifrost,61
bifrost,46
bifrost,61
bifrost,45
bifrost,42
bifrost,33
bifrost,42
bifrost,37
bifrost,54
bifrost,33
bifrost,298
bifrost,56
bifrost,277
bifrost,223
bifrost,46
bifrost,76
bifrost,45
bifrost,61
bifrost,74
bifrost,94
bifrost,41
bifrost,66
bifrost,124
bifrost,91
bifrost,72
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,32
bifrost,42
bifrost,40
bifrost,52
bifrost,40
bifrost,32
bifrost,49
bifrost,32
bifrost,32
bifrost,32
bifrost,32
bifrost,33
bifrost,32
bifrost,54
bifrost,45
bifrost,32
bifrost,34
bifrost,41
bifrost,36
bifrost,36
bifrost,35
bifrost,32
bifrost,39
bifrost,37
bifrost,61
bifrost,61
bifrost,54
bifrost,37
bifrost,46
bifrost,32
bifrost,42
bifrost,32
bifrost,49
bifrost,34
bifrost,32
bifrost,61
bifrost,39
bifrost,83
bifrost,93
bifrost,93
bifrost,65
bifrost,569
bifrost,40
bifrost,57
bifrost,79
bifrost,53
bifrost,54
bifrost,34
bifrost,36
bifrost,32
bifrost,51
bifrost,32
bifrost,40
bifrost,32
bifrost,32
bifrost,35
bifrost,38
bifrost,34
bifrost,53
bifrost,34
bifrost,34
bifrost,35
bifrost,33
bifrost,32
bifrost,34
bifrost,32
bifrost,34
bifrost,33
bifrost,33
bifrost,32
bifrost,33
bifrost,32
bifrost,48
bifrost,33
bifrost,56
bifrost,33
bifrost,56
bifrost,32
bifrost,36
bifrost,33
bifrost,33
bifrost,33
bifrost,49
bifrost,32
bifrost,32
bifrost,34
bifrost,53
bifrost,33
bifrost,32
bifrost,33
bifrost,37
bifrost,34
bifrost,32
bifrost,33
bifrost,34
bifrost,34
bifrost,39
bifrost,32
bifrost,35
bifrost,32
bifrost,32
bifrost,33
bifrost,33
bifrost,32
bifrost,46
bifrost,32
bifrost,32
bifrost,33
bifrost,35
bifrost,32
bifrost,32
bifrost,114
bifrost,61
bifrost,61
bifrost,39
bifrost,57
bifrost,63
bifrost,37
bifrost,36
bifrost,55
bifrost,45
bifrost,57
bifrost,50
bifrost,43
bifrost,37
bifrost,32
bifrost,37
bifrost,48
bifrost,43
bifrost,35
bifrost,61
bifrost,32
bifrost,246
bifrost,61
bifrost,106
bifrost,33
bifrost,33
bifrost,32
bifrost,34
bifrost,32
bifrost,35
bifrost,33
bifrost,43
bifrost,32
bifrost,33
bifrost,34
bifrost,39
bifrost,34
bifrost,32
bifrost,32
bifrost,32
bifrost,33
bifrost,40
bifrost,35
bifrost,33
bifrost,36
bifrost,33
bifrost,32
bifrost,32
bifrost,33
bifrost,35
bifrost,34
bifrost,34
bifrost,61
bifrost,57
bifrost,37
bifrost,63
bifrost,44
bifrost,61
bifrost,64
bifrost,36
bifrost,32
bifrost,73
bifrost,85
bifrost,229
bifrost,79
bifrost,36
bifrost,49
bifrost,35
bifrost,32
bifrost,33
bifrost,34
bifrost,34
bifrost,37
bifrost,32
bifrost,37
bifrost,32
bifrost,59
bifrost,55
bifrost,32
bifrost,32
bifrost,36
bifrost,32
bifrost,60
bifrost,49
bifrost,42
bifrost,48
bifrost,44
bifrost,37
bifrost,42
bifrost,62
bifrost,36
bifrost,61
bifrost,61
bifrost,84
bifrost,52
bifrost,50
bifrost,49
bifrost,33
bifrost,57
bifrost,46
bifrost,52
bifrost,37
bifrost,38
bifrost,67
bifrost,33
bifrost,36
bifrost,45
bifrost,34
bifrost,61
bifrost,51
bifrost,44
bifrost,33
bifrost,53
bifrost,61
bifrost,61
bifrost,61
bifrost,52
bifrost,39
bifrost,32
bifrost,56
bifrost,33
bifrost,46
bifrost,39
bifrost,32
bifrost,32
bifrost,45
bifrost,60
bifrost,55
bifrost,41
bifrost,39
bifrost,52
bifrost,39
bifrost,35
bifrost,51
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,56
bifrost,61
bifrost,37
bifrost,40
bifrost,61
bifrost,61
bifrost,57
bifrost,45
bifrost,61
bifrost,61
bifrost,51
bifrost,61
bifrost,40
bifrost,37
bifrost,61
bifrost,61
bifrost,61
bifrost,41
bifrost,32
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,33
bifrost,34
bifrost,43
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,52
bifrost,51
bifrost,61
bifrost,41
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,56
bifrost,55
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,40
bifrost,33
bifrost,61
bifrost,39
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,53
bifrost,32
bifrost,42
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,52
bifrost,61
bifrost,61
bifrost,38
bifrost,61
bifrost,59
bifrost,61
bifrost,61
bifrost,61
bifrost,54
bifrost,34
bifrost,59
bifrost,48
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,33
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,84
bifrost,61
bifrost,61
bifrost,61
bifrost,100
bifrost,61
bifrost,61
bifrost,95
bifrost,76
bifrost,85
bifrost,151
bifrost,88
bifrost,46
bifrost,61
bifrost,61
bifrost,54
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,57
bifrost,37
bifrost,61
bifrost,40
bifrost,51
bifrost,61
bifrost,52
bifrost,57
bifrost,61
bifrost,70
bifrost,61
bifrost,61
bifrost,61
bifrost,53
bifrost,55
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,61
bifrost,38
bifrost,58
bifrost,32
bifrost,49
bifrost,61
bifrost,61
bifrost,61
bifrost,36
bifrost,57
bifrost,61
bifrost,57
bifrost,61
